,Date,Value
3515,2018-08-18,6436.72083333
3516,2018-08-19,6404.06333333
3517,2018-08-20,6486.58
3518,2018-08-21,6401.24615385
3519,2018-08-22,6575.22916667
3520,2018-08-23,6354.57
3521,2018-08-24,6543.64571429
3522,2018-08-25,6719.42923077
3523,2018-08-26,6738.27
3524,2018-08-27,6719.26615385
3525,2018-08-28,7000.04
3526,2018-08-29,7078.19
3527,2018-08-30,6932.6625
3528,2018-08-31,6981.94615385
3529,2018-09-01,7018.78
3530,2018-09-02,7247.93538462
3531,2018-09-03,7260.94923077
3532,2018-09-04,7265.08
3533,2018-09-05,7113.06923077
3534,2018-09-06,6433.27166667
3535,2018-09-07,6501.19
3536,2018-09-08,6366.1075
3537,2018-09-09,6286.42583333
3538,2018-09-10,6240.98
3539,2018-09-11,6296.32083333
3540,2018-09-12,6273.1375
3541,2018-09-13,6326.04
3542,2018-09-14,6499.0625
3543,2018-09-15,6518.655
3544,2018-09-16,6522.39
3545,2018-09-17,6400.60083333
3546,2018-09-18,6296.63166667
3547,2018-09-19,6342.39
3548,2018-09-20,6418.56266667
3549,2018-09-21,6669.99083333
3550,2018-09-22,6756.12
3551,2018-09-23,6710.445
3552,2018-09-24,6639.30416667
3553,2018-09-25,6583.45
3554,2018-09-26,6468.63166667
3555,2018-09-27,6535.47666667
3556,2018-09-28,6686.08
3557,2018-09-29,6550.47416667
3558,2018-09-30,6593.135
3559,2018-10-01,6611.02
3560,2018-10-02,6562.64166667
3561,2018-10-03,6470.4025
3562,2018-10-04,6483.73
3563,2018-10-05,6568.54916667
3564,2018-10-06,6581.48666667
3565,2018-10-07,6573.62
3566,2018-10-08,6618.56769231
3567,2018-10-09,6621.71166667
3568,2018-10-10,6626.85
3569,2018-10-11,6248.63583333
3570,2018-10-12,6260.53083333
3571,2018-10-13,6247.0
3572,2018-10-14,6299.39916667
3573,2018-10-15,6452.57166667
3574,2018-10-16,6599.17
3575,2018-10-17,6596.27615385
3576,2018-10-18,6568.04076923
3577,2018-10-19,6509.61
3578,2018-10-20,6488.82583333
3579,2018-10-21,6531.60166667
3580,2018-10-22,6504.78
3581,2018-10-23,6481.426
3582,2018-10-24,6508.31
3583,2018-10-25,6489.77
3584,2018-10-26,6473.75333333
3585,2018-10-27,6465.9175
3586,2018-10-28,6457.21
3587,2018-10-29,6382.66833333
3588,2018-10-30,6309.45285714
3589,2018-10-31,6301.61
3590,2018-11-01,6342.28083333
3591,2018-11-02,6387.67416667
3592,2018-11-03,6390.42
3593,2018-11-04,6391.87333333
3594,2018-11-05,6436.965
3595,2018-11-06,6437.76
3596,2018-11-07,6538.79
3597,2018-11-08,6486.25166667
3598,2018-11-09,6444.97
3599,2018-11-10,6399.03333333
3600,2018-11-11,6378.26833333
3601,2018-11-12,6408.53
3602,2018-11-13,6372.06333333
3603,2018-11-14,6176.155
3604,2018-11-15,5756.77
3605,2018-11-16,5596.1925
3606,2018-11-17,5558.24333333
3607,2018-11-18,5572.44
3608,2018-11-19,5303.9425
3609,2018-11-20,4671.97
3610,2018-11-21,4491.98
3611,2018-11-22,4548.7975
3612,2018-11-23,4309.3375
3613,2018-11-24,4352.98
3614,2018-11-25,3823.51166667
3615,2018-11-26,3920.53666667
3616,2018-11-27,3793.35
3617,2018-11-28,4103.45384615
3618,2018-11-29,4263.78333333
3619,2018-11-30,4278.77
3620,2018-12-01,4116.7775
3621,2018-12-02,4167.54666667
3622,2018-12-03,4140.6
3623,2018-12-04,3961.49333333
3624,2018-12-05,3858.34916667
3625,2018-12-06,3744.98
3626,2018-12-07,3405.64333333
3627,2018-12-08,3435.34
3628,2018-12-09,3453.66
3629,2018-12-10,3523.96
3630,2018-12-11,3426.19
3631,2018-12-12,3407.28
3632,2018-12-13,3406.7625
3633,2018-12-14,3278.37416667
3634,2018-12-15,3242.42
3635,2018-12-16,3271.23833333
3636,2018-12-17,3392.405
3637,2018-12-18,3556.54
3638,2018-12-19,3808.0425
3639,2018-12-20,3982.85083333
3640,2018-12-21,4135.19
3641,2018-12-22,3910.97333333
3642,2018-12-23,4027.47833333
3643,2018-12-24,3995.17
3644,2018-12-25,3813.88
3645,2018-12-26,3825.37916667
3646,2018-12-27,3848.21
3647,2018-12-28,3743.905
3648,2018-12-29,3912.28583333
3649,2018-12-30,3770.36
3650,2018-12-31,3791.54583333
3651,2019-01-01,3752.27166667
3652,2019-01-02,3855.88
3653,2019-01-03,3865.7975
3654,2019-01-04,3822.62666667
3655,2019-01-05,3856.62
3656,2019-01-06,3920.45666667
3657,2019-01-07,4036.09333333
3658,2019-01-08,4032.25
3659,2019-01-09,4034.13833333
3660,2019-01-10,3812.58583333
3661,2019-01-11,3646.25
3662,2019-01-12,3646.34583333
3663,2019-01-13,3599.84166667
3664,2019-01-14,3531.96
3665,2019-01-15,3656.785
3666,2019-01-16,3621.27083333
3667,2019-01-17,3621.43
3668,2019-01-18,3632.395
3669,2019-01-19,3690.52333333
3670,2019-01-20,3703.98
3671,2019-01-21,3548.4275
3672,2019-01-22,3540.02
3673,2019-01-23,3587.35
3674,2019-01-24,3566.4
3675,2019-01-25,3586.25
3676,2019-01-26,3577.79
3677,2019-01-27,3576.3
3678,2019-01-28,3554.5
3679,2019-01-29,3448.58
3680,2019-01-30,3421.6
3681,2019-01-31,3470.0
3682,2019-02-01,3444.81
3683,2019-02-02,3475.33
3684,2019-02-03,3506.22
3685,2019-02-04,3456.02
3686,2019-02-05,3452.35
3687,2019-02-06,3467.34
3688,2019-02-07,3405.7
3689,2019-02-08,3394.76
3690,2019-02-09,3661.08
3691,2019-02-10,3664.38
3692,2019-02-11,3686.29
3693,2019-02-12,3629.47
3694,2019-02-13,3632.42
3695,2019-02-14,3614.5
3696,2019-02-15,3600.31
3697,2019-02-16,3608.2
3698,2019-02-17,3619.55
3699,2019-02-18,3670.74
3700,2019-02-19,3910.8
3701,2019-02-20,3926.53
3702,2019-02-21,3987.18
3703,2019-02-22,3944.88
3704,2019-02-23,3983.48
3705,2019-02-24,4139.6
3706,2019-02-25,3766.89
3707,2019-02-26,3848.33
3708,2019-02-27,3831.45
3709,2019-02-28,3833.23
3710,2019-03-01,3850.08
3711,2019-03-02,3834.62
3712,2019-03-03,3831.44
3713,2019-03-04,3814.58
3714,2019-03-05,3730.98
3715,2019-03-06,3872.25
3716,2019-03-07,3876.85
3717,2019-03-08,3886.82
3718,2019-03-09,3875.96
3719,2019-03-10,3950.56
3720,2019-03-11,3928.17
3721,2019-03-12,3881.09
3722,2019-03-13,3892.51
3723,2019-03-14,3877.77
3724,2019-03-15,3885.21
3725,2019-03-16,3936.5
3726,2019-03-17,4015.95
3727,2019-03-18,3994.92
3728,2019-03-19,3998.77
3729,2019-03-20,4029.11
3730,2019-03-21,4056.4
3731,2019-03-22,3992.34
3732,2019-03-23,3999.06
3733,2019-03-24,4011.92
3734,2019-03-25,3994.11
3735,2019-03-26,3935.89
3736,2019-03-27,3947.74
3737,2019-03-28,4048.51
3738,2019-03-29,4037.37
3739,2019-03-30,4115.55
3740,2019-03-31,4114.44
3741,2019-04-01,4114.16
3742,2019-04-02,4152.53
3743,2019-04-03,4882.88
3744,2019-04-04,4959.81
3745,2019-04-05,4911.24
3746,2019-04-06,5028.77
3747,2019-04-07,5053.52
3748,2019-04-08,5189.39
3749,2019-04-09,5268.71
3750,2019-04-10,5175.81
3751,2019-04-11,5310.18
3752,2019-04-12,5035.02
3753,2019-04-13,5072.85
3754,2019-04-14,5064.62
3755,2019-04-15,5152.51
3756,2019-04-16,5036.18
3757,2019-04-17,5196.65
3758,2019-04-18,5220.37
3759,2019-04-19,5276.31
3760,2019-04-20,5277.04
3761,2019-04-21,5309.28
3762,2019-04-22,5281.83
3763,2019-04-23,5377.19
3764,2019-04-24,5518.16
3765,2019-04-25,5434.19
3766,2019-04-26,5195.61
3767,2019-04-27,5292.83
3768,2019-04-28,5280.19
3769,2019-04-29,5301.29
3770,2019-04-30,5260.65
3771,2019-05-01,5269.79
3772,2019-05-02,5326.67
3773,2019-05-03,5390.16
3774,2019-05-04,5657.14
3775,2019-05-05,5771.08
3776,2019-05-06,5717.66
3777,2019-05-07,5684.47
3778,2019-05-08,5755.72
3779,2019-05-09,5936.72
3780,2019-05-10,6146.91
3781,2019-05-11,6348.02
3782,2019-05-12,7248.31
3783,2019-05-13,6978.63
3784,2019-05-14,7823.11
3785,2019-05-15,7992.69
3786,2019-05-16,8206.9
3787,2019-05-17,7885.96
3788,2019-05-18,7362.22
3789,2019-05-19,7265.05
3790,2019-05-20,8193.7
3791,2019-05-21,8007.03
3792,2019-05-22,7952.5
3793,2019-05-23,7625.93
3794,2019-05-24,7880.29
3795,2019-05-25,8003.26
3796,2019-05-26,8071.45
3797,2019-05-27,8744.42
3798,2019-05-28,8770.06
3799,2019-05-29,8719.88
3800,2019-05-30,8662.98
3801,2019-05-31,8272.46
3802,2019-06-01,8553.81
3803,2019-06-02,8554.8
3804,2019-06-03,8739.03
3805,2019-06-04,8134.92
3806,2019-06-05,7675.8
3807,2019-06-06,7786.04
3808,2019-06-07,7803.23
3809,2019-06-08,7998.29
3810,2019-06-09,7931.34
3811,2019-06-10,7640.61
3812,2019-06-11,8020.38
3813,2019-06-12,7917.58
3814,2019-06-13,8173.06
3815,2019-06-14,8237.88
3816,2019-06-15,8693.6
3817,2019-06-16,8859.47
3818,2019-06-17,8978.99
3819,2019-06-18,9327.48
3820,2019-06-19,9076.18
3821,2019-06-20,9281.7
3822,2019-06-21,9531.35
3823,2019-06-22,10209.38
3824,2019-06-23,10668.63
3825,2019-06-24,10814.48
3826,2019-06-25,11017.5
3827,2019-06-26,11766.4
3828,2019-06-27,12932.55
3829,2019-06-28,11132.85
3830,2019-06-29,12374.35
3831,2019-06-30,11890.38
3832,2019-07-01,10737.73
3833,2019-07-02,10578.72
3834,2019-07-03,10805.4
3835,2019-07-04,11984.76
3836,2019-07-05,11160.49
3837,2019-07-06,10955.16
3838,2019-07-07,11232.04
3839,2019-07-08,11477.01
3840,2019-07-09,12313.08
3841,2019-07-10,12586.78
3842,2019-07-11,12099.9
3843,2019-07-12,11352.87
3844,2019-07-13,11803.97
3845,2019-07-14,11389.1
3846,2019-07-15,10186.96
3847,2019-07-16,10873.5
3848,2019-07-17,9397.72
3849,2019-07-18,9674.28
3850,2019-07-19,10638.56
3851,2019-07-20,10535.75
3852,2019-07-21,10764.9
3853,2019-07-22,10587.41
3854,2019-07-23,10323.62
3855,2019-07-24,9844.3
3856,2019-07-25,9772.17
3857,2019-07-26,9875.17
3858,2019-07-27,9848.65
3859,2019-07-28,9473.99
3860,2019-07-29,9530.0
3861,2019-07-30,9501.33
3862,2019-07-31,9589.13
3863,2019-08-01,10084.7
3864,2019-08-02,10407.17
3865,2019-08-03,10529.55
3866,2019-08-04,10814.57
3867,2019-08-05,10980.23
3868,2019-08-06,11787.99
3869,2019-08-07,11465.67
3870,2019-08-08,11960.82
3871,2019-08-09,11996.41
3872,2019-08-10,11856.64
3873,2019-08-11,11282.22
3874,2019-08-12,11566.84
3875,2019-08-13,11386.26
3876,2019-08-14,10858.12
3877,2019-08-15,10016.96
3878,2019-08-16,10302.17
3879,2019-08-17,10359.44
3880,2019-08-18,10214.52
3881,2019-08-19,10317.6
3882,2019-08-20,10917.26
3883,2019-08-21,10760.56
3884,2019-08-22,10129.4
3885,2019-08-23,10111.98
3886,2019-08-24,10405.81
3887,2019-08-25,10143.8
3888,2019-08-26,10135.06
3889,2019-08-27,10360.28
3890,2019-08-28,10171.95
3891,2019-08-29,9717.82
3892,2019-08-30,9484.55
3893,2019-08-31,9577.99
3894,2019-09-01,9600.9
3895,2019-09-02,9769.79
3896,2019-09-03,10386.64
3897,2019-09-04,10621.29
3898,2019-09-05,10584.16
3899,2019-09-06,10577.8
3900,2019-09-07,10317.47
3901,2019-09-08,10487.21
3902,2019-09-09,10406.31
3903,2019-09-10,10313.66
3904,2019-09-11,10101.03
3905,2019-09-12,10159.32
3906,2019-09-13,10420.16
3907,2019-09-14,10363.9
3908,2019-09-15,10361.33
3909,2019-09-16,10310.43
3910,2019-09-17,10265.63
3911,2019-09-18,10190.36
3912,2019-09-19,10157.59
3913,2019-09-20,10275.88
3914,2019-09-21,10173.11
3915,2019-09-22,9979.49
3916,2019-09-23,10033.05
3917,2019-09-24,9683.38
3918,2019-09-25,8553.61
3919,2019-09-26,8432.23
3920,2019-09-27,8055.64
3921,2019-09-28,8193.9
3922,2019-09-29,8225.0
3923,2019-09-30,8056.74
3924,2019-10-01,8307.74
3925,2019-10-02,8322.92
3926,2019-10-03,8382.03
3927,2019-10-04,8236.17
3928,2019-10-05,8155.48
3929,2019-10-06,8147.69
3930,2019-10-07,7869.74
3931,2019-10-08,8212.02
3932,2019-10-09,8190.0
3933,2019-10-10,8587.92
3934,2019-10-11,8586.9
3935,2019-10-12,8269.73
3936,2019-10-13,8308.01
3937,2019-10-14,8283.76
3938,2019-10-15,8353.54
3939,2019-10-16,8162.16
3940,2019-10-17,8002.51
3941,2019-10-18,8076.78
3942,2019-10-19,7954.15
3943,2019-10-20,7960.04
3944,2019-10-21,8231.06
3945,2019-10-22,8222.52
3946,2019-10-23,8026.76
3947,2019-10-24,7469.56
3948,2019-10-25,7431.88
3949,2019-10-26,8666.79
3950,2019-10-27,9259.8
3951,2019-10-28,9551.54
3952,2019-10-29,9218.76
3953,2019-10-30,9433.35
3954,2019-10-31,9164.62
3955,2019-11-01,9147.98
3956,2019-11-02,9252.99
3957,2019-11-03,9301.18
3958,2019-11-04,9206.16
3959,2019-11-05,9418.05
3960,2019-11-06,9310.19
3961,2019-11-07,9343.34
3962,2019-11-08,9204.24
3963,2019-11-09,8766.04
3964,2019-11-10,8809.41
3965,2019-11-11,9037.12
3966,2019-11-12,8717.81
3967,2019-11-13,8801.52
3968,2019-11-14,8762.42
3969,2019-11-15,8632.32
3970,2019-11-16,8457.69
3971,2019-11-17,8482.7
3972,2019-11-18,8503.93
3973,2019-11-19,8175.99
3974,2019-11-20,8120.8
3975,2019-11-21,8081.81
3976,2019-11-22,7617.07
3977,2019-11-23,7286.35
3978,2019-11-24,7324.03
3979,2019-11-25,6907.4
3980,2019-11-26,7130.25
3981,2019-11-27,7163.63
3982,2019-11-28,7523.83
3983,2019-11-29,7431.0
3984,2019-11-30,7757.47
3985,2019-12-01,7557.72
3986,2019-12-02,7402.69
3987,2019-12-03,7309.59
3988,2019-12-04,7296.77
3989,2019-12-05,7192.85
3990,2019-12-06,7395.97
3991,2019-12-07,7547.19
3992,2019-12-08,7504.83
3993,2019-12-09,7522.39
3994,2019-12-10,7337.42
3995,2019-12-11,7220.76
3996,2019-12-12,7202.31
3997,2019-12-13,7189.16
3998,2019-12-14,7251.87
3999,2019-12-15,7067.74
4000,2019-12-16,7111.14
4001,2019-12-17,6879.54
4002,2019-12-18,6612.12
4003,2019-12-19,7284.29
4004,2019-12-20,7150.86
4005,2019-12-21,7190.17
4006,2019-12-22,7143.2
4007,2019-12-23,7514.41
4008,2019-12-24,7322.08
4009,2019-12-25,7250.69
4010,2019-12-26,7192.72
4011,2019-12-27,7194.4
4012,2019-12-28,7243.93
4013,2019-12-29,7301.07
4014,2019-12-30,7385.36
4015,2019-12-31,7219.6
4016,2020-01-01,7168.31
4017,2020-01-02,7175.68
4018,2020-01-03,6944.33
4019,2020-01-04,7326.35
4020,2020-01-05,7347.89
4021,2020-01-06,7351.57
4022,2020-01-07,7759.24
4023,2020-01-08,8165.47
4024,2020-01-09,8042.65
4025,2020-01-10,7817.92
4026,2020-01-11,8184.66
4027,2020-01-12,8021.49
4028,2020-01-13,8173.97
4029,2020-01-14,8105.24
4030,2020-01-15,8842.42
4031,2020-01-16,8813.89
4032,2020-01-17,8722.03
4033,2020-01-18,8900.34
4034,2020-01-19,8910.85
4035,2020-01-20,8703.36
4036,2020-01-21,8626.47
4037,2020-01-22,8722.26
4038,2020-01-23,8658.94
4039,2020-01-24,8388.11
4040,2020-01-25,8428.17
4041,2020-01-26,8327.36
4042,2020-01-27,8588.42
4043,2020-01-28,8895.78
4044,2020-01-29,9385.69
4045,2020-01-30,9279.81
4046,2020-01-31,9502.37
4047,2020-02-01,9333.77
4048,2020-02-02,9378.09
4049,2020-02-03,9314.56
4050,2020-02-04,9162.14
4051,2020-02-05,9162.14
4052,2020-02-06,9614.9
4053,2020-02-07,9755.66
4054,2020-02-08,9807.54
4055,2020-02-09,9907.12
4056,2020-02-10,10162.41
4057,2020-02-11,9854.79
4058,2020-02-12,10275.38
4059,2020-02-13,10354.3
4060,2020-02-14,10242.43
4061,2020-02-15,10368.53
4062,2020-02-16,9904.17
4063,2020-02-17,9937.67
4064,2020-02-18,9703.93
4065,2020-02-19,10180.65
4066,2020-02-20,9604.72
4067,2020-02-21,9606.86
4068,2020-02-22,9696.58
4069,2020-02-23,9669.63
4070,2020-02-24,9989.39
4071,2020-02-25,9663.75
4072,2020-02-26,9309.15
4073,2020-02-27,8785.52
4074,2020-02-28,8804.72
4075,2020-02-29,8712.35
4076,2020-03-01,8534.17
4077,2020-03-02,8912.82
4078,2020-03-03,8912.82
4079,2020-03-04,8754.34
4080,2020-03-05,8758.9
4081,2020-03-06,9067.39
4082,2020-03-07,9155.89
4083,2020-03-08,8898.63
4084,2020-03-09,8039.38
4085,2020-03-10,7931.94
4086,2020-03-11,7885.46
4087,2020-03-12,7936.65
4088,2020-03-13,4830.21
4089,2020-03-14,5609.03
4090,2020-03-15,5166.26
4091,2020-03-16,5348.44
4092,2020-03-17,5026.35
4093,2020-03-18,5357.61
4094,2020-03-19,5410.23
4095,2020-03-20,6195.2
4096,2020-03-21,6226.44
4097,2020-03-22,6189.85
4098,2020-03-23,5822.62
4099,2020-03-24,6502.16
4100,2020-03-25,6768.49
4101,2020-03-26,6698.46
4102,2020-03-27,6763.75
4103,2020-03-28,6369.09
4104,2020-03-29,6260.95
4105,2020-03-30,5885.41
4106,2020-03-31,6405.29
4107,2020-04-01,6428.28
4108,2020-04-02,6652.87
4109,2020-04-03,6809.11
4110,2020-04-04,6741.67
4111,2020-04-05,6871.69
4112,2020-04-06,6777.44
4113,2020-04-07,7343.2
4114,2020-04-08,7205.55
4115,2020-04-09,7365.03
4116,2020-04-10,7293.69
4117,2020-04-11,6873.24
4118,2020-04-12,6891.6
4119,2020-04-13,6915.37
4120,2020-04-14,6857.66
4121,2020-04-15,6871.95
4122,2020-04-16,6623.8
4123,2020-04-17,7112.27
4124,2020-04-18,7034.89
4125,2020-04-19,7259.36
4126,2020-04-20,7130.04
4127,2020-04-21,6840.24
4128,2020-04-22,6852.52
4129,2020-04-23,7130.99
4130,2020-04-24,7477.6
4131,2020-04-25,7507.08
4132,2020-04-26,7549.52
4133,2020-04-27,7699.27
4134,2020-04-28,7790.66
4135,2020-04-29,7765.33
4136,2020-04-30,8777.63
4137,2020-05-01,8628.77
4138,2020-05-02,8824.66
4139,2020-05-03,8973.82
4140,2020-05-04,8903.95
4141,2020-05-05,8885.93
4142,2020-05-06,9030.96
4143,2020-05-07,9170.79
4144,2020-05-08,10002.48
4145,2020-05-09,9821.8
4146,2020-05-10,9527.39
4147,2020-05-11,8754.46
4148,2020-05-12,8617.25
4149,2020-05-13,8814.53
4150,2020-05-14,9305.93
4151,2020-05-15,9790.31
4152,2020-05-16,9303.59
4153,2020-05-17,9385.7
4154,2020-05-18,9669.4
4155,2020-05-19,9719.37
4156,2020-05-20,9785.74
4157,2020-05-21,9510.67
4158,2020-05-22,9057.57
4159,2020-05-23,9167.26
4160,2020-05-24,9178.32
4161,2020-05-25,8730.73
4162,2020-05-26,8899.66
4163,2020-05-27,8842.85
4164,2020-05-28,9197.54
4165,2020-05-29,9569.21
4166,2020-05-30,9425.98
4167,2020-05-31,9698.1
4168,2020-06-01,9450.84
4169,2020-06-02,10204.23
4170,2020-06-03,9525.57
4171,2020-06-04,9658.04
4172,2020-06-05,9794.56
4173,2020-06-06,9623.75
4174,2020-06-07,9670.43
4175,2020-06-08,9753.85
4176,2020-06-09,9782.59
4177,2020-06-10,9775.15
4178,2020-06-11,9892.13
4179,2020-06-12,9286.42
4180,2020-06-13,9459.97
4181,2020-06-14,9473.5
4182,2020-06-15,9330.07
4183,2020-06-16,9426.7
4184,2020-06-17,9526.0
4185,2020-06-18,9454.81
4186,2020-06-19,9380.03
4187,2020-06-20,9300.15
4188,2020-06-21,9357.43
4189,2020-06-22,9284.78
4190,2020-06-23,9691.9
4191,2020-06-24,9621.49
4192,2020-06-25,9276.58
4193,2020-06-26,9240.85
4194,2020-06-27,9154.45
4195,2020-06-28,9004.23
4196,2020-06-29,9127.47
4197,2020-06-30,9185.35
4198,2020-07-01,9133.97
4199,2020-07-02,9236.38
4200,2020-07-03,9087.98
4201,2020-07-04,9072.42
4202,2020-07-05,9131.31
4203,2020-07-06,9089.09
4204,2020-07-07,9348.91
4205,2020-07-08,9256.23
4206,2020-07-09,9440.07
4207,2020-07-10,9238.04
4208,2020-07-11,9287.4
4209,2020-07-12,9235.96
4210,2020-07-13,9295.9
4211,2020-07-14,9238.13
4212,2020-07-15,9254.52
4213,2020-07-16,9193.51
4214,2020-07-17,9131.0
4215,2020-07-18,9154.19
4216,2020-07-19,9174.71
4217,2020-07-20,9214.66
4218,2020-07-21,9163.87
4219,2020-07-22,9392.66
4220,2020-07-23,9537.4
4221,2020-07-24,9613.11
4222,2020-07-25,9551.28
4223,2020-07-26,9707.5
4224,2020-07-27,9938.83
4225,2020-07-28,11042.4
4226,2020-07-29,10934.94
4227,2020-07-30,11102.67
4228,2020-07-31,11114.93
4229,2020-08-01,11343.88
4230,2020-08-02,11823.69
4231,2020-08-03,11077.77
4232,2020-08-04,11242.57
4233,2020-08-05,11194.25
4234,2020-08-06,11750.28
4235,2020-08-07,11772.94
4236,2020-08-08,11605.6
4237,2020-08-09,11767.6
4238,2020-08-10,11684.06
4239,2020-08-11,11893.03
4240,2020-08-12,11392.43
4241,2020-08-13,11573.11
4242,2020-08-14,11777.43
4243,2020-08-15,11774.38
4244,2020-08-16,11873.98
4245,2020-08-17,11914.01
4246,2020-08-18,12293.72
4247,2020-08-19,11969.53
4248,2020-08-20,11734.0
4249,2020-08-21,11865.82
4250,2020-08-22,11522.8
4251,2020-08-23,11683.44
4252,2020-08-24,11653.02
4253,2020-08-25,11763.93
4254,2020-08-26,11337.4
4255,2020-08-27,11467.37
4256,2020-08-28,11302.01
4257,2020-08-29,11534.75
4258,2020-08-30,11481.64
4259,2020-08-31,11707.78
4260,2020-09-01,11659.57
4261,2020-09-02,11923.25
4262,2020-09-03,11397.44
4263,2020-09-04,10187.51
4264,2020-09-05,10467.89
4265,2020-09-06,10159.62
4266,2020-09-07,10254.93
4267,2020-09-08,10367.74
4268,2020-09-09,10121.52
4269,2020-09-10,10227.83
4270,2020-09-11,10352.66
4271,2020-09-12,10395.44
4272,2020-09-13,10446.44
4273,2020-09-14,10330.77
4274,2020-09-15,10674.64
4275,2020-09-16,10785.62
4276,2020-09-17,10948.43
4277,2020-09-18,10943.89
4278,2020-09-19,10931.79
4279,2020-09-20,11081.43
4280,2020-09-21,10919.65
4281,2020-09-22,10430.46
4282,2020-09-23,10532.22
4283,2020-09-24,10234.48
4284,2020-09-25,10732.43
4285,2020-09-26,10692.84
4286,2020-09-27,10732.4
4287,2020-09-28,10774.24
4288,2020-09-29,10692.33
4289,2020-09-30,10840.8
4290,2020-10-01,10777.92
4291,2020-10-02,10619.24
4292,2020-10-03,10575.06
4293,2020-10-04,10551.77
4294,2020-10-05,10673.46
4295,2020-10-06,10788.56
4296,2020-10-07,10603.74
4297,2020-10-08,10670.8
4298,2020-10-09,10923.3
4299,2020-10-10,11063.19
4300,2020-10-11,11302.67
4301,2020-10-12,11376.61
4302,2020-10-13,11540.04
4303,2020-10-14,11428.24
4304,2020-10-15,11431.32
4305,2020-10-16,11503.73
4306,2020-10-17,11327.57
4307,2020-10-18,11366.51
4308,2020-10-19,11508.2
4309,2020-10-20,11758.16
4310,2020-10-21,11925.46
4311,2020-10-22,12831.56
4312,2020-10-23,12990.25
4313,2020-10-24,12944.52
4314,2020-10-25,13128.46
4315,2020-10-26,13036.77
4316,2020-10-27,13076.37
4317,2020-10-28,13651.47
4318,2020-10-29,13289.0
4319,2020-10-30,13458.66
4320,2020-10-31,13564.72
4321,2020-11-01,13810.32
4322,2020-11-02,13758.88
4323,2020-11-03,13575.17
4324,2020-11-04,14023.31
4325,2020-11-05,14155.59
4326,2020-11-06,15591.39
4327,2020-11-07,15595.77
4328,2020-11-08,14839.84
4329,2020-11-09,15490.6
4330,2020-11-10,15328.53
4331,2020-11-11,15317.04
4332,2020-11-12,15708.65
4333,2020-11-13,16295.57
4334,2020-11-14,16339.33
4335,2020-11-15,16091.07
4336,2020-11-16,15968.16
4337,2020-11-17,16725.15
4338,2020-11-18,17679.72
4339,2020-11-19,17798.45
4340,2020-11-20,17820.57
4341,2020-11-21,18687.45
4342,2020-11-22,18699.75
4343,2020-11-23,18422.28
4344,2020-11-24,18398.91
4345,2020-11-25,19172.52
4346,2020-11-26,18739.8
4347,2020-11-27,17151.44
4348,2020-11-28,17138.87
4349,2020-11-29,17732.42
4350,2020-11-30,18191.6
4351,2020-12-01,19709.73
4352,2020-12-02,18792.52
4353,2020-12-03,19226.97
4354,2020-12-04,19454.54
4355,2020-12-05,18670.49
4356,2020-12-06,19155.06
4357,2020-12-07,19377.66
4358,2020-12-08,19181.41
4359,2020-12-09,18318.87
4360,2020-12-10,18554.15
4361,2020-12-11,18247.76
4362,2020-12-12,18029.36
4363,2020-12-13,18803.44
4364,2020-12-14,19164.48
4365,2020-12-15,19276.59
4366,2020-12-16,19439.75
4367,2020-12-17,21379.48
4368,2020-12-18,22847.46
4369,2020-12-19,23150.79
4370,2020-12-20,23869.92
4371,2020-12-21,23490.58
4372,2020-12-22,22745.48
4373,2020-12-23,23824.99
4374,2020-12-24,23253.37
4375,2020-12-25,23715.53
4376,2020-12-26,24693.58
4377,2020-12-27,26443.21
4378,2020-12-28,26246.58
4379,2020-12-29,27036.69
4380,2020-12-30,27376.37
4381,2020-12-31,28856.59
4382,2021-01-01,28982.56
4383,2021-01-02,29393.75
4384,2021-01-03,32195.46
4385,2021-01-04,33000.78
4386,2021-01-05,32035.03
4387,2021-01-06,34046.67
4388,2021-01-07,36860.41
4389,2021-01-08,39486.04
4390,2021-01-09,40670.25
4391,2021-01-10,40240.72
4392,2021-01-11,38240.09
4393,2021-01-12,35544.94
4394,2021-01-13,34011.82
4395,2021-01-14,37393.13
4396,2021-01-15,39158.47
4397,2021-01-16,36828.52
4398,2021-01-17,36065.2
4399,2021-01-18,35793.01
4400,2021-01-19,36632.35
4401,2021-01-20,36020.13
4402,2021-01-21,35538.98
4403,2021-01-22,30797.88
4404,2021-01-23,33002.38
4405,2021-01-24,32099.74
4406,2021-01-25,32276.84
4407,2021-01-26,32243.26
4408,2021-01-27,32541.8
4409,2021-01-28,30419.17
4410,2021-01-29,33403.17
4411,2021-01-30,34314.26
4412,2021-01-31,34318.1
4413,2021-02-01,33136.46
4414,2021-02-02,33522.9
4415,2021-02-03,35529.66
4416,2021-02-04,37676.25
4417,2021-02-05,37002.09
4418,2021-02-06,38278.61
4419,2021-02-07,39323.26
4420,2021-02-08,38928.1
4421,2021-02-09,46364.3
4422,2021-02-10,46589.58
4423,2021-02-11,44878.17
4424,2021-02-12,48013.38
4425,2021-02-13,47471.4
4426,2021-02-14,47185.19
4427,2021-02-15,48720.37
4428,2021-02-16,47951.85
4429,2021-02-17,49160.1
4430,2021-02-18,52118.23
4431,2021-02-19,51608.15
4432,2021-02-20,55916.5
4433,2021-02-21,56001.2
4434,2021-02-22,57487.86
4435,2021-02-23,54123.4
4436,2021-02-24,48880.43
